화곡8동,163277 ,170331 ,134178 ,101187 ,130688 ,38498 ,116162 ,139972 ,57265 
가양1동,144051 ,238109 ,89769 ,129254 ,223449 ,86048 ,139521 ,223547 ,96964 
가양2동,109911 ,151529 ,62348 ,100498 ,163956 ,66903 ,99739 ,149948 ,72543 
가양3동,127640 ,95083 ,141205 ,105430 ,193679 ,83367 ,101262 ,100934 ,101387 
발산1동,79594 ,115386 ,50805 ,83200 ,120116 ,60835 ,92410 ,140003 ,71706 
우장산동,121569 ,148765 ,68082 ,107859 ,129003 ,77001 ,104244 ,134879 ,70451 
공항동,115706 ,123722 ,96910 ,91552 ,92974 ,89183 ,98675 ,106636 ,82946 
방화1동,101826 ,120472 ,72970 ,95643 ,113398 ,71792 ,115238 ,155307 ,65414 
방화2동,58681 ,63438 ,51810 ,72953 ,76013 ,65222 ,82126 ,85950 ,76354 
방화3동,103443 ,131854 ,75032 ,109219 ,151230 ,67207 ,103505 ,134037 ,59403 
구로구,100534 ,112623 ,88740 ,102693 ,119986 ,85037 ,105846 ,122404 ,89527 
신도림동,125978 ,113670 ,140229 ,114667 ,135559 ,93775 ,119968 ,126766 ,112461 
구로1동,85161 ,116460 ,51253 ,118014 ,153878 ,61229 ,111657 ,144089 ,79225 
구로2동,98679 ,114919 ,88496 ,94719 ,111513 ,81709 ,109628 ,123462 ,97223 
구로3동,131513 ,153840 ,120857 ,120626 ,155814 ,103508 ,131903 ,178702 ,112075 
구로4동,112804 ,127658 ,81381 ,133354 ,152001 ,76562 ,113443 ,138105 ,71065 
구로5동,98830 ,102922 ,97118 ,105604 ,96066 ,111589 ,99473 ,101219 ,98385 
가리봉동,74588 ,84621 ,36461 ,97188 ,117551 ,51764 ,102226 ,115295 ,73755 
고척1동,83046 ,110201 ,44458 ,102690 ,142898 ,54441 ,85697 ,117078 ,51366 
고척2동,66231 ,78301 ,42092 ,71731 ,84911 ,47568 ,85704 ,94820 ,69958 
개봉1동,82799 ,98441 ,43694 ,78393 ,85716 ,54595 ,75561 ,87555 ,53312 
개봉2동,110270 ,126892 ,82219 ,117533 ,122771 ,110089 ,92603 ,113418 ,63271 
